Sequence,ID,Netzbetreiber,VSE-ID,Kategorie,Netznutzung,Energie,Abgabe,KEV,Total exkl. MWST
5605,591,Gemeindewerke Pfäffikon,10488012345,H7,6.14139560439561,4.70102197802198,0.0,2.3,13.1424175824176
5606,591,Gemeindewerke Pfäffikon,10488012345,H8,7.20459523809524,5.03302380952381,0.0,2.3,14.537619047619
5607,591,Gemeindewerke Pfäffikon,10488012345,C1,8.2790625,5.5546875,0.0,2.3,16.13375
5608,591,Gemeindewerke Pfäffikon,10488012345,C2,7.3309,5.37643333333333,0.0,2.3,15.0073333333333
5609,591,Gemeindewerke Pfäffikon,10488012345,C3,8.64,4.73866666666667,0.0,2.3,15.6786666666667
5610,591,Gemeindewerke Pfäffikon,10488012345,C4,7.801,4.5816,0.0,2.3,14.6826
5611,591,Gemeindewerke Pfäffikon,10488012345,C5,4.07806666666667,4.3843,0.0,2.3,10.7623666666667
5612,591,Gemeindewerke Pfäffikon,10488012345,C6,3.74011111111111,4.40923333333333,0.0,2.3,10.4493444444444
5613,591,Gemeindewerke Pfäffikon,10488012345,C7,3.22118166547092,4.26478583153972,0.0,2.3,9.78596749701064
5614,592,Gemeindewerke Rüti,10713012345,H1,12.7958035714286,5.87708333333333,2.925,2.3,23.8978869047619
5615,592,Gemeindewerke Rüti,10713012345,H2,10.5411428571429,5.828,1.872,2.3,20.5411428571429
5616,592,Gemeindewerke Rüti,10713012345,H3,7.69619047619048,5.23777777777778,1.04,2.3,16.2739682539683
5617,592,Gemeindewerke Rüti,10713012345,H4,8.8867619047619,5.85511111111111,1.04,2.3,18.081873015873
5618,592,Gemeindewerke Rüti,10713012345,H5,7.00348571428572,5.32106666666667,0.624,2.3,15.2485523809524
5619,592,Gemeindewerke Rüti,10713012345,H6,4.99904571428571,4.74632,0.187,2.3,12.2323657142857
5620,592,Gemeindewerke Rüti,10713012345,H7,6.80525274725275,5.49907692307692,0.36,2.3,14.9643296703297
5621,592,Gemeindewerke Rüti,10713012345,H8,8.03385714285714,5.85533333333333,0.624,2.3,16.8131904761905
5622,592,Gemeindewerke Rüti,10713012345,C1,9.474375,6.64375,0.585,2.3,19.003125
5623,592,Gemeindewerke Rüti,10713012345,C2,8.5046,6.5972,0.156,2.3,17.5578
5624,592,Gemeindewerke Rüti,10713012345,C3,6.70266666666667,5.4865,0.0312,2.3,14.5203666666667
5625,592,Gemeindewerke Rüti,10713012345,C4,6.09413333333333,5.32863333333333,0.00936,2.3,13.7321266666667
5626,592,Gemeindewerke Rüti,10713012345,C5,5.01033333333333,4.84693333333333,0.00936,2.3,12.1666266666667
5627,592,Gemeindewerke Rüti,10713012345,C6,4.66922222222222,4.82657222222222,0.00312,2.3,11.7989144444444
5628,592,Gemeindewerke Rüti,10713012345,C7,4.11148404676494,4.66834130755937,0.000624,2.3,11.0804493543243
5629,593,Gemeindewerke Stäfa,10780012345,H1,12.4511235119048,6.54263392857143,0.46,2.3,21.7537574404762
5630,593,Gemeindewerke Stäfa,10780012345,H2,10.0728571428571,6.52685714285714,0.46,2.3,19.3597142857143
5631,593,Gemeindewerke Stäfa,10780012345,H3,7.25825396825397,6.33714285714286,0.46,2.3,16.3553968253968
5632,593,Gemeindewerke Stäfa,10780012345,H4,8.30551587301587,6.53557142857143,0.46,2.3,17.6010873015873
5633,593,Gemeindewerke Stäfa,10780012345,H5,6.49288095238095,6.3810756043956,0.46,2.3,15.6339565567766
5634,593,Gemeindewerke Stäfa,10780012345,H6,4.56586428571429,6.18873559183674,0.46,2.3,13.514599877551
5635,593,Gemeindewerke Stäfa,10780012345,H7,6.21947802197802,6.42113186813187,0.46,2.3,15.4006098901099
5636,593,Gemeindewerke Stäfa,10780012345,H8,7.39922619047619,6.53564285714286,0.46,2.3,16.6948690476191
5637,593,Gemeindewerke Stäfa,10780012345,C1,8.65171875,6.7890625,0.46,2.3,18.20078125
5638,593,Gemeindewerke Stäfa,10780012345,C2,7.63775,6.7741,0.46,2.3,17.17185
5639,594,Gemeindewerke Villmergen,10014012345,H1,15.0990401785714,8.03936011904762,1.35,2.3,26.788400297619
5640,594,Gemeindewerke Villmergen,10014012345,H2,11.8788571428571,7.26057142857143,1.35,2.3,22.7894285714286
5641,594,Gemeindewerke Villmergen,10014012345,H3,8.95047619047619,6.38920634920635,1.35,2.3,18.9896825396825
5642,594,Gemeindewerke Villmergen,10014012345,H4,9.38040476190476,6.6758253968254,1.35,2.3,19.7062301587302
5643,594,Gemeindewerke Villmergen,10014012345,H5,7.74981428571428,6.12920952380952,1.35,2.3,17.5290238095238
5644,594,Gemeindewerke Villmergen,10014012345,H6,6.02794428571428,5.54876285714286,1.35,2.3,15.2267071428571
5645,594,Gemeindewerke Villmergen,10014012345,H7,7.07501648351648,6.02231868131868,1.35,2.3,16.7473351648352
5646,594,Gemeindewerke Villmergen,10014012345,H8,8.12189285714286,6.3772619047619,1.35,2.3,18.1491547619048
5647,594,Gemeindewerke Villmergen,10014012345,C1,8.55296875,6.7153125,1.35,2.3,18.91828125
5648,594,Gemeindewerke Villmergen,10014012345,C2,7.22255,6.3857,1.35,2.3,17.25825
5649,594,Gemeindewerke Villmergen,10014012345,C3,7.75066666666667,5.64281666666667,1.0,2.3,16.6934833333333
5650,594,Gemeindewerke Villmergen,10014012345,C4,6.90953333333333,5.50595333333333,1.0,2.3,15.7154866666667
5651,594,Gemeindewerke Villmergen,10014012345,C5,5.24006666666667,5.37352,0.45,2.3,13.3635866666667
5652,594,Gemeindewerke Villmergen,10014012345,C6,4.83411111111111,5.35414833333333,0.45,2.3,12.9382594444444
5653,594,Gemeindewerke Villmergen,10014012345,C7,4.21454166547092,5.18411591457411,0.45,2.3,12.148657580045
5654,597,Gemischte Gemeinde Brienzwiler,10792012345,H1,17.1783333333333,6.29166666666667,2.7,2.3,28.47
5655,597,Gemischte Gemeinde Brienzwiler,10792012345,H2,14.3608,6.22,2.7,2.3,25.5808
5656,597,Gemischte Gemeinde Brienzwiler,10792012345,H3,10.9737777777778,5.45555555555556,2.7,2.3,21.4293333333333
5657,597,Gemischte Gemeinde Brienzwiler,10792012345,H4,12.2037777777778,6.20555555555556,2.7,2.3,23.4093333333333
5658,597,Gemischte Gemeinde Brienzwiler,10792012345,H5,10.0428666666667,5.53833333333333,2.7,2.3,20.5812
5659,597,Gemischte Gemeinde Brienzwiler,10792012345,H6,7.73086,4.8115,2.7,2.3,17.54236
5660,597,Gemischte Gemeinde Brienzwiler,10792012345,H7,10.1162692307692,5.09038461538461,2.7,2.3,20.2066538461538
5661,597,Gemischte Gemeinde Brienzwiler,10792012345,H8,11.1377944444444,6.20597222222222,2.7,2.3,22.3437666666667
5662,597,Gemischte Gemeinde Brienzwiler,10792012345,C1,11.6306145833333,6.56744791666667,2.7,2.3,23.1980625
5663,597,Gemischte Gemeinde Brienzwiler,10792012345,C2,12.6055111111111,6.08447777777778,2.7,2.3,23.6899888888889
5664,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H1,14.94,6.0,0.0,2.3,23.24
5665,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H2,11.616,5.4384,0.0,2.3,19.3544
5666,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H3,8.87111111111111,4.888,0.0,2.3,16.0591111111111
5667,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H4,9.47111111111111,5.428,0.0,2.3,17.1991111111111
5668,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H5,7.87066666666667,4.9476,0.0,2.3,15.1182666666667
5669,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H6,6.1692,4.42428,0.0,2.3,12.89348
5670,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H7,7.33461538461539,5.07438461538462,0.0,2.3,14.709
5671,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,H8,8.40477777777778,5.4283,0.0,2.3,16.1330777777778
5672,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,C1,8.59395833333333,5.6885625,0.0,2.3,16.5825208333333
5673,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,C2,7.44344444444445,5.6431,0.0,2.3,15.3865444444444
5674,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,C3,10.0381111111111,4.85,0.0,2.3,17.1881111111111
5675,598,Genossenschaft Elektra Äusseres Wasseramt EAW,10105012345,C4,9.34656666666667,4.85,0.0,2.3,16.4965666666667
5676,206,Genossenschaft Elektra Egnach,10865012345,H1,15.5203571428571,5.3,0.39,2.3,23.5103571428571
5677,206,Genossenschaft Elektra Egnach,10865012345,H2,12.7782857142857,5.3,0.39,2.3,20.7682857142857
5678,206,Genossenschaft Elektra Egnach,10865012345,H3,10.1390476190476,5.3,0.39,2.3,18.1290476190476
5679,206,Genossenschaft Elektra Egnach,10865012345,H4,8.00152380952381,5.3,0.39,2.3,15.9915238095238
5680,206,Genossenschaft Elektra Egnach,10865012345,H5,9.14377142857143,5.3,0.39,2.3,17.1337714285714
5681,206,Genossenschaft Elektra Egnach,10865012345,H6,7.53113142857143,5.3,0.39,2.3,15.5211314285714
5682,206,Genossenschaft Elektra Egnach,10865012345,H7,8.61942857142857,5.3,0.39,2.3,16.6094285714286
5683,206,Genossenschaft Elektra Egnach,10865012345,H8,9.60171428571429,5.3,0.39,2.3,17.5917142857143
5684,206,Genossenschaft Elektra Egnach,10865012345,C1,10.1775,5.3,0.39,2.3,18.1675
5685,206,Genossenschaft Elektra Egnach,10865012345,C2,7.2878,7.78,0.39,2.3,17.7578
5686,206,Genossenschaft Elektra Egnach,10865012345,C3,7.69466666666666,4.8,0.39,2.3,15.1846666666667
5687,206,Genossenschaft Elektra Egnach,10865012345,C4,7.00473333333333,4.8,0.39,2.3,14.4947333333333
5688,206,Genossenschaft Elektra Egnach,10865012345,C5,7.58056666666667,4.8,0.12,2.3,14.8005666666667
5689,206,Genossenschaft Elektra Egnach,10865012345,C6,7.25394444444444,4.8,0.12,2.3,14.4739444444444
5690,127,Genossenschaft Elektra Ehrendingen,10482012345,H1,13.2793601190476,5.75129464285714,0.42,2.3,21.7506547619048
5691,127,Genossenschaft Elektra Ehrendingen,10482012345,H2,10.5565714285714,5.7124,0.42,2.3,18.9889714285714
5692,127,Genossenschaft Elektra Ehrendingen,10482012345,H3,8.14920634920635,5.27311111111111,0.42,2.3,16.1423174603175
5693,127,Genossenschaft Elektra Ehrendingen,10482012345,H4,8.4358253968254,5.72604761904762,0.42,2.3,16.881873015873
5694,127,Genossenschaft Elektra Ehrendingen,10482012345,H5,7.12120952380952,5.32429523809524,0.42,2.3,15.1655047619048
5695,127,Genossenschaft Elektra Ehrendingen,10482012345,H6,5.73436285714286,5.21816857142857,0.42,2.3,13.6725314285714
5696,127,Genossenschaft Elektra Ehrendingen,10482012345,H7,6.52693406593407,5.65992307692308,0.42,2.3,14.9068571428571
5697,127,Genossenschaft Elektra Ehrendingen,10482012345,H8,7.3692619047619,5.72647142857143,0.42,2.3,15.8157333333333
5698,127,Genossenschaft Elektra Ehrendingen,10482012345,C1,7.6353125,6.22385416666667,0.42,2.3,16.5791666666667
5699,127,Genossenschaft Elektra Ehrendingen,10482012345,C2,6.5137,6.25436666666667,0.42,2.3,15.4880666666667
5700,127,Genossenschaft Elektra Ehrendingen,10482012345,C3,6.22533333333333,5.83916666666667,0.42,2.3,14.7845
5701,127,Genossenschaft Elektra Ehrendingen,10482012345,C4,6.00726666666667,5.64363333333333,0.42,2.3,14.3709
5702,599,Genossenschaft Elektra Fislisbach,10512012345,H1,12.032224702381,6.39017857142857,0.0,2.3,20.7224032738095
5703,599,Genossenschaft Elektra Fislisbach,10512012345,H2,9.72057142857143,6.36914285714286,0.0,2.3,18.3897142857143
5704,599,Genossenschaft Elektra Fislisbach,10512012345,H3,7.70698412698413,6.11619047619047,0.0,2.3,16.1231746031746
5705,599,Genossenschaft Elektra Fislisbach,10512012345,H4,7.91643650793651,6.3807619047619,0.0,2.3,16.5971984126984
5706,599,Genossenschaft Elektra Fislisbach,10512012345,H5,6.82857619047619,6.15188571428571,0.0,2.3,15.2804619047619
5707,599,Genossenschaft Elektra Fislisbach,10512012345,H6,5.68157285714286,5.90556571428571,0.0,2.3,13.8871385714286
5708,599,Genossenschaft Elektra Fislisbach,10512012345,H7,6.31358791208791,6.22817582417582,0.0,2.3,14.8417637362637
5709,599,Genossenschaft Elektra Fislisbach,10512012345,H8,7.00984523809524,6.38085714285714,0.0,2.3,15.6907023809524
5710,599,Genossenschaft Elektra Fislisbach,10512012345,C1,7.9103125,6.71875,0.0,2.3,16.9290625
5711,599,Genossenschaft Elektra Fislisbach,10512012345,C2,6.9537,6.6988,0.0,2.3,15.9525
5712,599,Genossenschaft Elektra Fislisbach,10512012345,C3,6.98733333333333,6.02333333333333,0.0,2.3,15.3106666666667
5713,599,Genossenschaft Elektra Fislisbach,10512012345,C4,6.48136666666667,5.89866666666667,0.0,2.3,14.6800333333333
5714,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H1,16.19,7.2,0.0,2.3,25.69
5715,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H2,15.4616,6.5448,0.0,2.3,24.3064
5716,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H3,10.252,4.75977777777778,0.0,2.3,17.3117777777778
5717,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H4,13.2953333333333,6.53266666666667,0.0,2.3,22.128
5718,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H5,9.9074,4.89056666666667,0.0,2.3,17.0979666666667
5719,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H6,7.69022,3.74217,0.0,2.3,13.73239
5720,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H7,9.47432692307692,5.88475,0.0,2.3,17.6590769230769
5721,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,H8,12.2296166666667,6.53301666666667,0.0,2.3,21.0626333333333
5722,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,C1,12.95378125,6.83665625,0.0,2.3,22.0904375
5723,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,C2,10.8421722222222,6.73404722222222,0.0,2.3,19.8762194444444
5724,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,C3,7.45272222222222,6.79397222222222,0.0,2.3,16.5466944444444
5725,601,Genossenschaft Elektra Koppigen - Willadingen,10575012345,C4,7.05818333333333,6.45230833333333,0.0,2.3,15.8104916666667
5726,603,Genossenschaft Elektra Rapperswil,10821012345,H1,16.14,7.6,0.0,2.3,26.04
5727,603,Genossenschaft Elektra Rapperswil,10821012345,H2,15.0264,7.032,0.0,2.3,24.3584
5728,603,Genossenschaft Elektra Rapperswil,10821012345,H3,11.6102222222222,6.57333333333333,0.0,2.3,20.4835555555556
5729,603,Genossenschaft Elektra Rapperswil,10821012345,H4,12.4502222222222,7.02333333333333,0.0,2.3,21.7735555555556
5730,603,Genossenschaft Elektra Rapperswil,10821012345,H5,10.4229333333333,6.623,0.0,2.3,19.3459333333333
5731,603,Genossenschaft Elektra Rapperswil,10821012345,H6,8.26488,6.1869,0.0,2.3,16.75178
5732,603,Genossenschaft Elektra Rapperswil,10821012345,H7,8.94586538461539,6.43619230769231,0.0,2.3,17.6820576923077
5733,603,Genossenschaft Elektra Rapperswil,10821012345,H8,11.1706888888889,7.02358333333333,0.0,2.3,20.4942722222222
5734,603,Genossenschaft Elektra Rapperswil,10821012345,C1,11.4555416666667,7.24046875,0.0,2.3,20.9960104166667
5735,603,Genossenschaft Elektra Rapperswil,10821012345,C2,11.2834444444444,6.22241111111111,0.0,2.3,19.8058555555556
5736,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H1,16.6733333333333,4.5,0.0,2.3,23.4733333333333
5737,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H2,13.5168571428571,4.5,0.0,2.3,20.3168571428571
5738,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H3,10.2160317460317,4.5,0.0,2.3,17.0160317460317
5739,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H4,11.0814285714286,4.5,0.0,2.3,17.8814285714286
5740,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H5,9.09828571428571,4.5,0.0,2.3,15.8982857142857
5741,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H6,6.99248571428571,4.5,0.0,2.3,13.7924857142857
5742,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H7,8.54346153846154,4.5,0.0,2.3,15.3434615384615
5743,604,Genossenschaft Elektra Schönholzerswilen,10838012345,H8,9.85513492063492,4.5,0.0,2.3,16.6551349206349
5744,604,Genossenschaft Elektra Schönholzerswilen,10838012345,C1,11.0315625,4.5,0.0,2.3,17.8315625
5745,604,Genossenschaft Elektra Schönholzerswilen,10838012345,C2,9.90253333333333,4.5,0.0,2.3,16.7025333333333
5746,604,Genossenschaft Elektra Schönholzerswilen,10838012345,C3,8.04066666666667,4.41,0.0,2.3,14.7506666666667
5747,604,Genossenschaft Elektra Schönholzerswilen,10838012345,C4,7.35,4.41,0.0,2.3,14.06
5748,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H1,15.5,7.6,1.32,2.3,26.72
5749,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H2,12.8,7.6,1.09,2.3,23.79
5750,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H3,10.6666666666667,7.55288888888889,0.91,2.3,21.4295555555556
5751,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H4,10.6666666666667,7.67288888888889,0.91,2.3,21.5495555555556
5752,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H5,9.6,7.56613333333333,0.82,2.3,20.2861333333333
5753,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H6,8.48,7.44984,0.72,2.3,18.94984
5754,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H7,7.61538461538462,7.59430769230769,0.65,2.3,18.1596923076923
5755,132,"Genossenschaft Elektra, Jegenstorf",10487012345,H8,9.6,7.67295555555555,0.82,2.3,20.3929555555556
5756,132,"Genossenschaft Elektra, Jegenstorf",10487012345,C1,9.5,7.73079166666667,0.81,2.3,20.3407916666667
5757,132,"Genossenschaft Elektra, Jegenstorf",10487012345,C2,8.4,7.72068888888889,0.71,2.3,19.1306888888889
5758,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H1,12.404806547619,5.88837053571429,0.0,2.3,20.5931770833333
5759,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H2,10.3314285714286,5.87417142857143,0.0,2.3,18.5056
5760,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H3,7.84634920634921,5.70342857142857,0.0,2.3,15.8497777777778
5761,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H4,8.79439682539683,5.88201428571429,0.0,2.3,16.9764111111111
5762,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H5,7.1726380952381,5.72520857142857,0.0,2.3,15.1978466666667
5763,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H6,5.46979142857143,5.56056257142857,0.0,2.3,13.330354
5764,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H7,6.95737362637362,5.77901868131868,0.0,2.3,15.0363923076923
5765,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,H8,8.00540476190476,5.88207857142857,0.0,2.3,16.1874833333333
5766,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,C1,9.1421875,6.11015625,0.0,2.3,17.55234375
5767,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,C2,8.2567,6.09669,0.0,2.3,16.65339
5768,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,C3,8.12453333333333,6.1164,0.0,2.3,16.5409333333333
5769,457,Genossenschaft Elektrizitätswerk Räterschen EWR,10570012345,C4,7.9178,6.2023,0.0,2.3,16.4201
5770,244,Genossenschaft EW Münchwilen (EWM),10275012345,H1,13.7121726190476,6.63363095238095,0.12,2.3,22.7658035714286
5771,244,Genossenschaft EW Münchwilen (EWM),10275012345,H2,10.9525714285714,6.59857142857143,0.12,2.3,19.9711428571429
5772,244,Genossenschaft EW Münchwilen (EWM),10275012345,H3,8.10253968253968,6.17698412698413,0.12,2.3,16.6995238095238
5773,244,Genossenschaft EW Münchwilen (EWM),10275012345,H4,8.85215873015873,6.61793650793651,0.12,2.3,17.8900952380952
5774,244,Genossenschaft EW Münchwilen (EWM),10275012345,H5,7.13700952380952,6.23647619047619,0.12,2.3,15.7934857142857
5775,244,Genossenschaft EW Münchwilen (EWM),10275012345,H6,5.31910285714286,5.82594285714286,0.12,2.3,13.5650457142857
5776,244,Genossenschaft EW Münchwilen (EWM),10275012345,H7,6.67624175824176,6.36362637362637,0.12,2.3,15.4598681318681
5777,244,Genossenschaft EW Münchwilen (EWM),10275012345,H8,7.78576190476191,6.61809523809524,0.12,2.3,16.8238571428571
5778,244,Genossenschaft EW Münchwilen (EWM),10275012345,C1,8.643125,7.18125,0.12,2.3,18.244375
5779,244,Genossenschaft EW Münchwilen (EWM),10275012345,C2,7.4866,7.148,0.12,2.3,17.0546
5780,244,Genossenschaft EW Münchwilen (EWM),10275012345,C3,6.52666666666667,7.008,0.12,2.3,15.9546666666667
5781,244,Genossenschaft EW Münchwilen (EWM),10275012345,C4,5.76933333333333,6.7649,0.12,2.3,14.9542333333333
5782,244,Genossenschaft EW Münchwilen (EWM),10275012345,C5,5.39473333333333,6.7649,0.12,2.3,14.5796333333333
5783,244,Genossenschaft EW Münchwilen (EWM),10275012345,C6,4.85402222222222,6.81516666666667,0.12,2.3,14.0891888888889
5784,606,Genossenschaft EW Romanshorn,10221012345,H1,14.2277232142857,5.88690476190476,0.13,2.3,22.5446279761905
5785,606,Genossenschaft EW Romanshorn,10221012345,H2,11.7714285714286,5.85885714285714,0.13,2.3,20.0602857142857
5786,606,Genossenschaft EW Romanshorn,10221012345,H3,9.53523809523809,5.5215873015873,0.13,2.3,17.4868253968254
5787,606,Genossenschaft EW Romanshorn,10221012345,H4,9.86595238095238,5.87434920634921,0.13,2.3,18.1703015873016
5788,606,Genossenschaft EW Romanshorn,10221012345,H5,8.61985714285714,5.56918095238095,0.13,2.3,16.6190380952381
5789,606,Genossenschaft EW Romanshorn,10221012345,H6,7.30395714285714,5.24075428571429,0.13,2.3,14.9747114285714
5790,606,Genossenschaft EW Romanshorn,10221012345,H7,8.10598901098901,5.6709010989011,0.13,2.3,16.2068901098901
5791,606,Genossenschaft EW Romanshorn,10221012345,H8,8.90607142857143,5.87447619047619,0.13,2.3,17.2105476190476
5792,606,Genossenschaft EW Romanshorn,10221012345,C1,9.2384375,6.325,0.13,2.3,17.9934375
5793,606,Genossenschaft EW Romanshorn,10221012345,C2,8.2235,6.2984,0.13,2.3,16.9519
5794,606,Genossenschaft EW Romanshorn,10221012345,C3,8.94,6.33733333333333,0.13,2.3,17.7073333333333
5795,606,Genossenschaft EW Romanshorn,10221012345,C4,8.5,6.13786666666667,0.13,2.3,17.0678666666667
5796,606,Genossenschaft EW Romanshorn,10221012345,C5,6.3,6.13786666666667,0.13,2.3,14.8678666666667
5797,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H1,17.2005208333333,7.75875,0.0,2.3,27.2592708333333
5798,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H2,14.3808,6.9244,0.0,2.3,23.6052
5799,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H3,10.6426666666667,5.958,0.0,2.3,18.9006666666667
5800,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H4,12.3012222222222,6.29533333333333,0.0,2.3,20.8965555555556
5801,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H5,9.79233333333333,5.682,0.0,2.3,17.7743333333333
5802,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H6,7.1167,5.0296,0.0,2.3,14.4463
5803,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H7,9.57076923076923,5.57153846153846,0.0,2.3,17.4423076923077
5804,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,H8,11.2352111111111,5.97546666666667,0.0,2.3,19.5106777777778
5805,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,C1,12.2551458333333,6.17325,0.0,2.3,20.7283958333333
5806,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,C2,10.9890444444444,5.80946666666667,0.0,2.3,19.0985111111111
5807,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,C3,12.4658888888889,5.21527777777778,0.0,2.3,19.9811666666667
5808,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,C4,11.1945333333333,5.03666666666667,0.0,2.3,18.5312
5809,634,Genossenschaft Licht- und Kraftwerke Glattfelden,10254012345,C5,6.20581333333333,5.03666666666667,0.0,2.3,13.54248
5810,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H1,14.8597172619048,8.2,0.0,2.3,25.3597172619048
5811,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H2,11.5548571428571,8.2,0.0,2.3,22.0548571428571
5812,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H3,8.21492063492063,8.2,0.0,2.3,18.7149206349206
5813,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H4,9.03068253968254,8.2,0.0,2.3,19.5306825396825
5814,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H5,7.04498095238095,8.2,0.0,2.3,17.544980952381
5815,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H6,4.94149428571429,8.2,0.0,2.3,15.4414942857143
5816,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H7,6.4679010989011,8.2,0.0,2.3,16.9679010989011
5817,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,H8,7.75097619047619,8.2,0.0,2.3,18.2509761904762
5818,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C1,8.6728125,8.2,0.0,2.3,19.1728125
5819,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C2,7.2913,8.2,0.0,2.3,17.7913
5820,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C3,6.568,7.2,0.0,2.3,16.068
5821,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C4,5.7584,7.2,0.0,2.3,15.2584
5822,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C5,5.42866666666667,7.2,0.0,2.3,14.9286666666667
5823,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C6,4.99444444444444,7.2,0.0,2.3,14.4944444444444
5824,112,Genossenschaft Werk Bichelsee-Balterswil,10988012345,C7,4.26328809352989,7.2,0.0,2.3,13.7632880935299
5825,607,Glattwerk AG,10124012345,H1,11.8507142857143,7.04263392857143,0.4,2.3,21.5933482142857
5826,607,Glattwerk AG,10124012345,H2,9.85714285714286,7.02685714285714,0.4,2.3,19.584
5827,607,Glattwerk AG,10124012345,H3,7.37142857142857,6.82285714285714,0.4,2.3,16.8942857142857
5828,607,Glattwerk AG,10124012345,H4,8.42971428571428,7.03557142857143,0.4,2.3,18.1652857142857
5829,607,Glattwerk AG,10124012345,H5,6.76754285714286,6.86162857142857,0.4,2.3,16.3291714285714
5830,607,Glattwerk AG,10124012345,H6,4.99826285714286,6.67917428571429,0.4,2.3,14.3774371428571
5831,607,Glattwerk AG,10124012345,H7,6.59885714285714,6.92113186813187,0.4,2.3,16.219989010989
5832,607,Glattwerk AG,10124012345,H8,7.68342857142857,7.03564285714286,0.4,2.3,17.4190714285714
